L -170.0, -1707.0, 493.0, -185.0, -1704.0, 493.0, 0, 0, 0
L -185.0, -1704.0, 493.0, -214.0, -1677.0, 493.0, 0, 0, 0
L -214.0, -1677.0, 493.0, -242.0, -1683.0, 493.0, 0, 0, 0
L -242.0, -1683.0, 493.0, -271.0, -1679.0, 493.0, 0, 0, 0
L -271.0, -1679.0, 493.0, -281.0, -1667.0, 493.0, 0, 0, 0
L -281.0, -1667.0, 493.0, -289.0, -1651.0, 493.0, 0, 0, 0
L -289.0, -1651.0, 493.0, -290.0, -1630.0, 493.0, 0, 0, 0
L -290.0, -1630.0, 493.0, -314.0, -1600.0, 493.0, 0, 0, 0
L -314.0, -1600.0, 493.0, -311.0, -1577.0, 493.0, 0, 0, 0
L -311.0, -1577.0, 493.0, -339.0, -1550.0, 493.0, 0, 0, 0
L -339.0, -1550.0, 493.0, -369.0, -1551.0, 493.0, 0, 0, 0
L -369.0, -1551.0, 493.0, -403.0, -1543.0, 493.0, 0, 0, 0
L -403.0, -1543.0, 493.0, -431.0, -1559.0, 493.0, 0, 0, 0
L -431.0, -1559.0, 493.0, -461.0, -1563.0, 493.0, 0, 0, 0
L -461.0, -1563.0, 493.0, -461.0, -1535.0, 493.0, 0, 0, 0
L -461.0, -1535.0, 493.0, -459.0, -1524.0, 493.0, 0, 0, 0
L -459.0, -1524.0, 493.0, -472.0, -1524.0, 493.0, 0, 0, 0
L -472.0, -1524.0, 493.0, -470.0, -1556.0, 493.0, 0, 0, 0
L -470.0, -1556.0, 493.0, -470.0, -1563.0, 493.0, 0, 0, 0
L -470.0, -1563.0, 493.0, -505.0, -1560.0, 493.0, 0, 0, 0
L -505.0, -1560.0, 493.0, -533.0, -1533.0, 493.0, 0, 0, 0
L -533.0, -1533.0, 493.0, -572.0, -1538.0, 493.0, 0, 0, 0
L -572.0, -1538.0, 493.0, -592.0, -1535.0, 493.0, 0, 0, 0
L -592.0, -1535.0, 493.0, -599.0, -1526.0, 493.0, 0, 0, 0
L -599.0, -1526.0, 493.0, -609.0, -1507.0, 493.0, 0, 0, 0
L -609.0, -1507.0, 493.0, -610.0, -1486.0, 493.0, 0, 0, 0
L -610.0, -1486.0, 493.0, -635.0, -1452.0, 493.0, 0, 0, 0
L -635.0, -1452.0, 493.0, -641.0, -1433.0, 493.0, 0, 0, 0
L -641.0, -1433.0, 493.0, -671.0, -1403.0, 493.0, 0, 0, 0
L -671.0, -1403.0, 493.0, -673.0, -1370.0, 493.0, 0, 0, 0
L -673.0, -1370.0, 493.0, -679.0, -1348.0, 493.0, 0, 0, 0
L -679.0, -1348.0, 493.0, -672.0, -1322.0, 493.0, 0, 0, 0
L -672.0, -1322.0, 493.0, -688.0, -1291.0, 493.0, 0, 0, 0
L -688.0, -1291.0, 493.0, -692.0, -1264.0, 493.0, 0, 0, 0
L -692.0, -1264.0, 493.0, -722.0, -1230.0, 493.0, 0, 0, 0
L -722.0, -1230.0, 493.0, -727.0, -1196.0, 493.0, 0, 0, 0
L -727.0, -1196.0, 493.0, -755.0, -1168.0, 493.0, 0, 0, 0
L -755.0, -1168.0, 493.0, -788.0, -1169.0, 493.0, 0, 0, 0
L -788.0, -1169.0, 493.0, -828.0, -1203.0, 493.0, 0, 0, 0
L -828.0, -1203.0, 493.0, -893.0, -1203.0, 493.0, 0, 0, 0
L -893.0, -1203.0, 493.0, -902.0, -1151.0, 493.0, 255, 255, 0
L -902.0, -1151.0, 493.0, -927.0, -1112.0, 493.0, 255, 255, 0
L -927.0, -1112.0, 493.0, -905.0, -1063.0, 493.0, 255, 255, 0
L -898.0, -1036.0, 493.0, -835.0, -1036.0, 493.0, 0, 0, 0
L -905.0, -1063.0, 493.0, -898.0, -1036.0, 493.0, 255, 255, 0
L -269.0, 1069.0, -1.0, -203.0, 1066.0, -1.0, 0, 0, 0
L -203.0, 1066.0, -1.0, -200.0, 1015.0, -1.0, 0, 0, 0
L -200.0, 1015.0, -1.0, -179.0, 979.0, -1.0, 0, 0, 0
L -179.0, 979.0, -1.0, -177.0, 949.0, -1.0, 0, 0, 0
L -177.0, 949.0, -1.0, -153.0, 928.0, -1.0, 0, 0, 0
L -153.0, 928.0, -1.0, -127.0, 924.0, -1.0, 0, 0, 0
L -127.0, 924.0, -1.0, -91.0, 888.0, -1.0, 0, 0, 0
L -91.0, 888.0, -1.0, -56.0, 885.0, -1.0, 0, 0, 0
L -56.0, 885.0, -1.0, -32.0, 890.0, -1.0, 0, 0, 0
L -32.0, 890.0, -1.0, -3.0, 890.0, -1.0, 0, 0, 0
L -3.0, 890.0, -1.0, 32.0, 862.0, -1.0, 0, 0, 0
L 32.0, 862.0, -1.0, 68.0, 892.0, -1.0, 0, 0, 0
L 68.0, 892.0, -1.0, 98.0, 891.0, -1.0, 0, 0, 0
L 98.0, 891.0, -1.0, 118.0, 913.0, -1.0, 0, 0, 0
L 118.0, 913.0, -1.0, 120.0, 940.0, -1.0, 0, 0, 0
L 120.0, 940.0, -1.0, 144.0, 983.0, -1.0, 0, 0, 0
L 144.0, 983.0, -1.0, 204.0, 1003.0, -1.0, 0, 0, 0
L 204.0, 1003.0, -1.0, 267.0, 979.0, -1.0, 0, 0, 0
L 267.0, 979.0, -1.0, 306.0, 1002.0, -1.0, 0, 0, 0
L 306.0, 1002.0, -1.0, 341.0, 985.0, -1.0, 0, 0, 0
L 341.0, 985.0, -1.0, 368.0, 944.0, -1.0, 0, 0, 0
L 368.0, 944.0, -1.0, 371.0, 911.0, -1.0, 0, 0, 0
L 371.0, 911.0, -1.0, 392.0, 891.0, -1.0, 0, 0, 0
L 392.0, 891.0, -1.0, 422.0, 890.0, -1.0, 0, 0, 0
L 422.0, 890.0, -1.0, 453.0, 861.0, -1.0, 0, 0, 0
L 453.0, 861.0, -1.0, 487.0, 891.0, -1.0, 0, 0, 0
L 487.0, 891.0, -1.0, 519.0, 891.0, -1.0, 0, 0, 0
L 519.0, 891.0, -1.0, 549.0, 885.0, -1.0, 0, 0, 0
L 549.0, 885.0, -1.0, 584.0, 889.0, -1.0, 0, 0, 0
L 584.0, 889.0, -1.0, 615.0, 923.0, -1.0, 0, 0, 0
L 615.0, 923.0, -1.0, 646.0, 929.0, -1.0, 0, 0, 0
L 646.0, 929.0, -1.0, 666.0, 948.0, -1.0, 0, 0, 0
L 666.0, 948.0, -1.0, 668.0, 982.0, -1.0, 0, 0, 0
L 668.0, 982.0, -1.0, 689.0, 1016.0, -1.0, 0, 0, 0
L 689.0, 1016.0, -1.0, 683.0, 1043.0, -1.0, 0, 0, 0
L 683.0, 1043.0, -1.0, 690.0, 1065.0, -1.0, 0, 0, 0
L 690.0, 1065.0, -1.0, 676.0, 1093.0, -1.0, 0, 0, 0
L 676.0, 1093.0, -1.0, 695.0, 1124.0, -1.0, 0, 0, 0
L 695.0, 1124.0, -1.0, 684.0, 1152.0, -1.0, 0, 0, 0
L 684.0, 1152.0, -1.0, 682.0, 1192.0, -1.0, 0, 0, 0
L 682.0, 1192.0, -1.0, 688.0, 1217.0, -1.0, 0, 0, 0
L 688.0, 1217.0, -1.0, 667.0, 1254.0, -1.0, 0, 0, 0
L 667.0, 1254.0, -1.0, 665.0, 1288.0, -1.0, 0, 0, 0
L 665.0, 1288.0, -1.0, 644.0, 1307.0, -1.0, 0, 0, 0
L 644.0, 1307.0, -1.0, 619.0, 1310.0, -1.0, 0, 0, 0
L 619.0, 1310.0, -1.0, 582.0, 1346.0, -1.0, 0, 0, 0
L 582.0, 1346.0, -1.0, 548.0, 1349.0, -1.0, 0, 0, 0
L 548.0, 1349.0, -1.0, 521.0, 1344.0, -1.0, 0, 0, 0
L 521.0, 1344.0, -1.0, 493.0, 1344.0, -1.0, 0, 0, 0
L 493.0, 1344.0, -1.0, 456.0, 1373.0, -1.0, 0, 0, 0
L 456.0, 1373.0, -1.0, 426.0, 1347.0, -1.0, 0, 0, 0
L 426.0, 1347.0, -1.0, 391.0, 1343.0, -1.0, 0, 0, 0
L 391.0, 1343.0, -1.0, 370.0, 1321.0, -1.0, 0, 0, 0
L 370.0, 1321.0, -1.0, 370.0, 1293.0, -1.0, 0, 0, 0
L 370.0, 1293.0, -1.0, 345.0, 1252.0, -1.0, 0, 0, 0
L 345.0, 1252.0, -1.0, 309.0, 1234.0, -1.0, 0, 0, 0
L 309.0, 1234.0, -1.0, 265.0, 1256.0, -1.0, 0, 0, 0
L 265.0, 1256.0, -1.0, 208.0, 1232.0, -1.0, 0, 0, 0
L 208.0, 1232.0, -1.0, 147.0, 1250.0, -1.0, 0, 0, 0
L 147.0, 1250.0, -1.0, 119.0, 1292.0, -1.0, 0, 0, 0
L 119.0, 1292.0, -1.0, 118.0, 1324.0, -1.0, 0, 0, 0
L 118.0, 1324.0, -1.0, 97.0, 1344.0, -1.0, 0, 0, 0
L 97.0, 1344.0, -1.0, 65.0, 1345.0, -1.0, 0, 0, 0
L 65.0, 1345.0, -1.0, 36.0, 1373.0, -1.0, 0, 0, 0
L 36.0, 1373.0, -1.0, 6.0, 1348.0, -1.0, 0, 0, 0
L 6.0, 1348.0, -1.0, -29.0, 1344.0, -1.0, 0, 0, 0
L -29.0, 1344.0, -1.0, -63.0, 1350.0, -1.0, 0, 0, 0
L -63.0, 1350.0, -1.0, -90.0, 1347.0, -1.0, 0, 0, 0
L -90.0, 1347.0, -1.0, -122.0, 1313.0, -1.0, 0, 0, 0
L -122.0, 1313.0, -1.0, -154.0, 1306.0, -1.0, 0, 0, 0
L -154.0, 1306.0, -1.0, -174.0, 1285.0, -1.0, 0, 0, 0
L -174.0, 1285.0, -1.0, -178.0, 1256.0, -1.0, 0, 0, 0
L -178.0, 1256.0, -1.0, -199.0, 1217.0, -1.0, 0, 0, 0
L -199.0, 1217.0, -1.0, -192.0, 1193.0, -1.0, 0, 0, 0
L -192.0, 1193.0, -1.0, -200.0, 1173.0, -1.0, 0, 0, 0
L -200.0, 1173.0, -1.0, -267.0, 1166.0, -1.0, 0, 0, 0
L -267.0, 1166.0, -1.0, -283.0, 1151.0, -1.0, 0, 0, 0
L -283.0, 1151.0, -1.0, -284.0, 1084.0, -1.0, 0, 0, 0
L -284.0, 1084.0, -1.0, -266.0, 1069.0, -1.0, 0, 0, 0
L 276.0, -34.0, 3.0, 276.0, -73.0, 3.0, 0, 0, 0
L 276.0, -73.0, 3.0, 423.0, -73.0, 3.0, 0, 0, 0
L 423.0, -73.0, 3.0, 423.0, 73.0, 3.0, 0, 0, 0
L 423.0, 73.0, 3.0, 276.0, 73.0, 3.0, 0, 0, 0
L 276.0, 73.0, 3.0, 276.0, 34.0, 3.0, 0, 0, 0
L 276.0, 34.0, 3.0, 258.0, 34.0, 3.0, 0, 0, 0
L 258.0, 34.0, 3.0, 258.0, 185.0, 3.0, 0, 0, 0
L 373.0, 186.0, 3.0, 373.0, 304.0, 3.0, 0, 0, 0
L 373.0, 304.0, 3.0, 304.0, 373.0, 3.0, 0, 0, 0
L 304.0, 373.0, 3.0, 186.0, 373.0, 3.0, 0, 0, 0
L 258.0, -34.0, 3.0, 276.0, -34.0, 3.0, 0, 0, 0
L 258.0, -179.0, 3.0, 258.0, -34.0, 3.0, 0, 0, 0
L 258.0, 185.0, 3.0, 265.0, 189.0, 3.0, 0, 0, 0
L 267.0, 186.0, 3.0, 373.0, 186.0, 3.0, 0, 0, 0
L 265.0, 189.0, 3.0, 267.0, 186.0, 3.0, 0, 0, 0
L 186.0, 373.0, 3.0, 186.0, 267.0, 3.0, 0, 0, 0
L 186.0, 267.0, 3.0, 189.0, 264.0, 3.0, 0, 0, 0
L 189.0, 264.0, 3.0, 186.0, 258.0, 3.0, 0, 0, 0
L -174.0, 258.0, 3.0, -248.0, 184.0, 3.0, 0, 0, 0
L -248.0, 126.0, 3.0, -266.0, 126.0, 3.0, 0, 0, 0
L -266.0, 126.0, 3.0, -266.0, 228.0, 3.0, 0, 0, 0
L -266.0, 228.0, 3.0, -356.0, 228.0, 3.0, 0, 0, 0
L -356.0, 228.0, 3.0, -448.0, 136.0, 3.0, 0, 0, 0
L -448.0, 136.0, 3.0, -448.0, -136.0, 3.0, 0, 0, 0
L -448.0, -136.0, 3.0, -356.0, -228.0, 3.0, 0, 0, 0
L -356.0, -228.0, 3.0, -266.0, -228.0, 3.0, 0, 0, 0
L -266.0, -228.0, 3.0, -266.0, -126.0, 3.0, 0, 0, 0
L -248.0, -126.0, 3.0, -248.0, -179.0, 3.0, 0, 0, 0
L -266.0, -126.0, 3.0, -248.0, -126.0, 3.0, 0, 0, 0
L -248.0, -179.0, 3.0, -174.0, -253.0, 3.0, 0, 0, 0
L 186.0, -253.0, 3.0, 186.0, -368.0, 3.0, 0, 0, 0
L 186.0, -368.0, 3.0, 304.0, -368.0, 3.0, 0, 0, 0
L 304.0, -368.0, 3.0, 373.0, -299.0, 3.0, 0, 0, 0
L 373.0, -299.0, 3.0, 373.0, -181.0, 3.0, 0, 0, 0
L 260.0, -181.0, 3.0, 258.0, -179.0, 3.0, 0, 0, 0
L -248.0, -28.0, 3.0, -248.0, 28.0, 3.0, 0, 0, 0
L -248.0, 28.0, 3.0, -266.0, 28.0, 3.0, 0, 0, 0
L -266.0, 28.0, 3.0, -266.0, -28.0, 3.0, 0, 0, 0
L -266.0, -28.0, 3.0, -248.0, -28.0, 3.0, 0, 0, 0
L -872.0, -1104.0, 353.0, -849.0, -1057.0, 353.0, 178, 102, 255
L -849.0, -1057.0, 353.0, -834.0, -997.0, 353.0, 178, 102, 255
L -834.0, -997.0, 353.0, -849.0, -933.0, 353.0, 178, 102, 255
L -849.0, -933.0, 353.0, -871.0, -887.0, 353.0, 178, 102, 255
L -871.0, -887.0, 353.0, -869.0, -839.0, 353.0, 178, 102, 255
L -869.0, -839.0, 353.0, -879.0, -784.0, 353.0, 178, 102, 255
L -879.0, -784.0, 353.0, -941.0, -724.0, 353.0, 178, 102, 255
L -941.0, -724.0, 353.0, -996.0, -715.0, 353.0, 178, 102, 255
L -996.0, -715.0, 353.0, -1041.0, -718.0, 353.0, 178, 102, 255
L -1041.0, -718.0, 353.0, -1085.0, -695.0, 353.0, 178, 102, 255
L -1085.0, -695.0, 353.0, -1148.0, -679.0, 353.0, 178, 102, 255
L -1148.0, -679.0, 353.0, -1217.0, -697.0, 353.0, 178, 102, 255
L -1217.0, -697.0, 353.0, -1260.0, -717.0, 353.0, 178, 102, 255
L -1260.0, -717.0, 353.0, -1300.0, -715.0, 353.0, 178, 102, 255
L -1300.0, -715.0, 353.0, -1359.0, -723.0, 353.0, 178, 102, 255
L -1359.0, -723.0, 353.0, -1421.0, -785.0, 353.0, 178, 102, 255
L -1421.0, -785.0, 353.0, -1430.0, -840.0, 353.0, 178, 102, 255
L -1430.0, -840.0, 353.0, -1428.0, -886.0, 353.0, 178, 102, 255
L -1428.0, -886.0, 353.0, -1451.0, -930.0, 353.0, 178, 102, 255
L -1451.0, -930.0, 353.0, -1466.0, -993.0, 353.0, 178, 102, 255
L -1466.0, -993.0, 353.0, -1486.0, -1015.0, 353.0, 178, 102, 255
L -1486.0, -1015.0, 353.0, -1500.0, -1011.0, 353.0, 178, 102, 255
L -1500.0, -1011.0, 353.0, -1490.0, -1026.0, 353.0, 178, 102, 255
L -1490.0, -1026.0, 353.0, -1477.0, -1026.0, 353.0, 178, 102, 255
L -1477.0, -1026.0, 353.0, -1469.0, -1028.0, 353.0, 178, 102, 255
L -1469.0, -1028.0, 353.0, -1464.0, -1028.0, 353.0, 178, 102, 255
L -1464.0, -1028.0, 353.0, -1456.0, -1030.0, 353.0, 178, 102, 255
L -1456.0, -1030.0, 353.0, -1426.0, -1055.0, 353.0, 178, 102, 255
L -872.0, -1104.0, 353.0, -849.0, -1148.0, 353.0, 178, 102, 255
L -849.0, -1148.0, 353.0, -833.0, -1216.0, 353.0, 178, 102, 255
L -833.0, -1216.0, 353.0, -849.0, -1280.0, 353.0, 178, 102, 255
L -849.0, -1280.0, 353.0, -871.0, -1328.0, 353.0, 178, 102, 255
L -871.0, -1328.0, 353.0, -869.0, -1368.0, 353.0, 178, 102, 255
L -869.0, -1368.0, 353.0, -880.0, -1427.0, 353.0, 178, 102, 255
L -880.0, -1427.0, 353.0, -939.0, -1485.0, 353.0, 178, 102, 255
L -939.0, -1485.0, 353.0, -998.0, -1495.0, 353.0, 178, 102, 255
L -998.0, -1495.0, 353.0, -1038.0, -1493.0, 353.0, 178, 102, 255
L -1038.0, -1493.0, 353.0, -1085.0, -1516.0, 353.0, 178, 102, 255
L -1085.0, -1516.0, 353.0, -1150.0, -1531.0, 353.0, 178, 102, 255
L -1150.0, -1531.0, 353.0, -1212.0, -1515.0, 353.0, 178, 102, 255
L -1212.0, -1515.0, 353.0, -1261.0, -1492.0, 353.0, 178, 102, 255
L -1261.0, -1492.0, 353.0, -1306.0, -1496.0, 353.0, 178, 102, 255
L -1306.0, -1496.0, 353.0, -1357.0, -1487.0, 353.0, 178, 102, 255
L -1357.0, -1487.0, 353.0, -1421.0, -1422.0, 353.0, 178, 102, 255
L -1421.0, -1422.0, 353.0, -1430.0, -1369.0, 353.0, 178, 102, 255
L -1430.0, -1369.0, 353.0, -1428.0, -1320.0, 353.0, 178, 102, 255
L -1428.0, -1320.0, 353.0, -1450.0, -1279.0, 353.0, 178, 102, 255
L -1450.0, -1279.0, 353.0, -1466.0, -1216.0, 353.0, 178, 102, 255
L -1466.0, -1216.0, 353.0, -1497.0, -1199.0, 353.0, 178, 102, 255
L -1497.0, -1199.0, 353.0, -1482.0, -1193.0, 353.0, 178, 102, 255
L -1482.0, -1193.0, 353.0, -1473.0, -1194.0, 353.0, 178, 102, 255
L -1473.0, -1194.0, 353.0, -1464.0, -1193.0, 353.0, 178, 102, 255
L -1464.0, -1193.0, 353.0, -1446.0, -1183.0, 353.0, 178, 102, 255
L -1446.0, -1183.0, 353.0, -1432.0, -1171.0, 353.0, 178, 102, 255
L -1432.0, -1171.0, 353.0, -1424.0, -1163.0, 353.0, 178, 102, 255
L -1424.0, -1163.0, 353.0, -1424.0, -1201.0, 353.0, 255, 0, 0
L -1424.0, -1201.0, 353.0, -1411.0, -1233.0, 353.0, 255, 0, 0
L -1411.0, -1233.0, 353.0, -1412.0, -1265.0, 353.0, 255, 0, 0
L -1412.0, -1265.0, 353.0, -1407.0, -1297.0, 353.0, 255, 0, 0
L -1407.0, -1297.0, 353.0, -1390.0, -1328.0, 353.0, 255, 0, 0
L -1390.0, -1328.0, 353.0, -1384.0, -1364.0, 353.0, 255, 0, 0
L -1384.0, -1364.0, 353.0, -1388.0, -1394.0, 353.0, 255, 0, 0
L -1388.0, -1394.0, 353.0, -1354.0, -1428.0, 353.0, 255, 0, 0
L -1354.0, -1428.0, 353.0, -1326.0, -1440.0, 353.0, 255, 0, 0
L -1326.0, -1440.0, 353.0, -1289.0, -1440.0, 353.0, 255, 0, 0
L -1289.0, -1440.0, 353.0, -1221.0, -1475.0, 353.0, 255, 0, 0
L -1221.0, -1475.0, 353.0, -1192.0, -1480.0, 353.0, 255, 0, 0
L -1192.0, -1480.0, 353.0, -1156.0, -1485.0, 353.0, 255, 0, 0
L -1156.0, -1485.0, 353.0, -1122.0, -1481.0, 353.0, 255, 0, 0
L -1122.0, -1481.0, 353.0, -1081.0, -1479.0, 353.0, 255, 0, 0
L -1081.0, -1479.0, 353.0, -1016.0, -1446.0, 353.0, 255, 0, 0
L -1016.0, -1446.0, 353.0, -978.0, -1446.0, 353.0, 255, 0, 0
L -978.0, -1446.0, 353.0, -947.0, -1430.0, 353.0, 255, 0, 0
L -947.0, -1430.0, 353.0, -919.0, -1400.0, 353.0, 255, 0, 0
L -919.0, -1400.0, 353.0, -914.0, -1335.0, 353.0, 255, 0, 0
L -914.0, -1335.0, 353.0, -897.0, -1298.0, 353.0, 255, 0, 0
L -897.0, -1298.0, 353.0, -891.0, -1273.0, 353.0, 255, 0, 0
L -891.0, -1273.0, 353.0, -878.0, -1224.0, 353.0, 255, 0, 0
L -878.0, -1224.0, 353.0, -878.0, -1196.0, 353.0, 255, 0, 0
L -878.0, -1196.0, 353.0, -880.0, -1158.0, 353.0, 255, 0, 0
L -880.0, -1158.0, 353.0, -903.0, -1126.0, 353.0, 255, 0, 0
L -903.0, -1126.0, 353.0, -898.0, -1095.0, 353.0, 255, 0, 0
L -898.0, -1095.0, 353.0, -878.0, -1059.0, 353.0, 255, 0, 0
L -878.0, -1059.0, 353.0, -869.0, -1013.0, 353.0, 255, 0, 0
L -869.0, -1013.0, 353.0, -885.0, -985.0, 353.0, 255, 0, 0
L -885.0, -985.0, 353.0, -891.0, -949.0, 353.0, 255, 0, 0
L -891.0, -949.0, 353.0, -885.0, -917.0, 353.0, 255, 0, 0
L -885.0, -917.0, 353.0, -905.0, -886.0, 353.0, 255, 0, 0
L -905.0, -886.0, 353.0, -901.0, -849.0, 353.0, 255, 0, 0
L -901.0, -849.0, 353.0, -917.0, -809.0, 353.0, 255, 0, 0
L -917.0, -809.0, 353.0, -951.0, -776.0, 353.0, 255, 0, 0
L -951.0, -776.0, 353.0, -980.0, -763.0, 353.0, 255, 0, 0
L -980.0, -763.0, 353.0, -1012.0, -766.0, 353.0, 255, 0, 0
L -1012.0, -766.0, 353.0, -1084.0, -728.0, 353.0, 255, 0, 0
L -1084.0, -728.0, 353.0, -1119.0, -731.0, 353.0, 255, 0, 0
L -1119.0, -731.0, 353.0, -1155.0, -722.0, 353.0, 255, 0, 0
L -1155.0, -722.0, 353.0, -1189.0, -731.0, 353.0, 255, 0, 0
L -1189.0, -731.0, 353.0, -1219.0, -731.0, 353.0, 255, 0, 0
L -1219.0, -731.0, 353.0, -1289.0, -769.0, 353.0, 255, 0, 0
L -1289.0, -769.0, 353.0, -1323.0, -767.0, 353.0, 255, 0, 0
L -1323.0, -767.0, 353.0, -1357.0, -784.0, 353.0, 255, 0, 0
L -1357.0, -784.0, 353.0, -1387.0, -815.0, 353.0, 255, 0, 0
L -1387.0, -815.0, 353.0, -1384.0, -842.0, 353.0, 255, 0, 0
L -1384.0, -842.0, 353.0, -1390.0, -880.0, 353.0, 255, 0, 0
L -1390.0, -880.0, 353.0, -1407.0, -913.0, 353.0, 255, 0, 0
L -1407.0, -913.0, 353.0, -1413.0, -950.0, 353.0, 255, 0, 0
L -1413.0, -950.0, 353.0, -1410.0, -972.0, 353.0, 255, 0, 0
L -1410.0, -972.0, 353.0, -1418.0, -1009.0, 353.0, 255, 0, 0
L -1418.0, -1009.0, 353.0, -1414.0, -1041.0, 353.0, 255, 0, 0
L -1414.0, -1041.0, 353.0, -1419.0, -1061.0, 353.0, 255, 0, 0
L -1419.0, -1061.0, 353.0, -1426.0, -1055.0, 353.0, 255, 0, 0
L -1426.0, -1055.0, 353.0, -1352.0, -1084.0, 353.0, 255, 0, 0
L -1352.0, -1084.0, 353.0, -1333.0, -1043.0, 353.0, 255, 0, 0
L -1333.0, -1043.0, 353.0, -1327.0, -1009.0, 353.0, 255, 0, 0
L -1327.0, -1009.0, 353.0, -1323.0, -992.0, 353.0, 255, 0, 0
L -1323.0, -992.0, 353.0, -1332.0, -960.0, 353.0, 255, 0, 0
L -1332.0, -960.0, 353.0, -1335.0, -939.0, 353.0, 255, 0, 0
L -1335.0, -939.0, 353.0, -1333.0, -915.0, 353.0, 255, 0, 0
L -1333.0, -915.0, 353.0, -1319.0, -880.0, 353.0, 255, 0, 0
L -1319.0, -880.0, 353.0, -1286.0, -857.0, 353.0, 255, 0, 0
L -1286.0, -857.0, 353.0, -1246.0, -855.0, 353.0, 255, 0, 0
L -1246.0, -855.0, 353.0, -1184.0, -830.0, 353.0, 255, 0, 0
L -1184.0, -830.0, 353.0, -1162.0, -829.0, 353.0, 255, 0, 0
L -1162.0, -829.0, 353.0, -1136.0, -824.0, 353.0, 255, 0, 0
L -1136.0, -824.0, 353.0, -1101.0, -845.0, 353.0, 255, 0, 0
L -1101.0, -845.0, 353.0, -1074.0, -850.0, 353.0, 255, 0, 0
L -1074.0, -850.0, 353.0, -1037.0, -848.0, 353.0, 255, 0, 0
L -1037.0, -848.0, 353.0, -1011.0, -885.0, 353.0, 255, 0, 0
L -1011.0, -885.0, 353.0, -1004.0, -919.0, 353.0, 255, 0, 0
L -1004.0, -919.0, 353.0, -992.0, -944.0, 353.0, 255, 0, 0
L -992.0, -944.0, 353.0, -995.0, -974.0, 353.0, 255, 0, 0
L -995.0, -974.0, 353.0, -990.0, -1027.0, 353.0, 255, 0, 0
L -990.0, -1027.0, 353.0, -1004.0, -1090.0, 353.0, 255, 0, 0
L -1004.0, -1090.0, 353.0, -1019.0, -1132.0, 353.0, 255, 0, 0
L -1019.0, -1132.0, 353.0, -1000.0, -1157.0, 353.0, 255, 0, 0
L -1000.0, -1157.0, 353.0, -1000.0, -1196.0, 353.0, 255, 0, 0
L -1000.0, -1196.0, 353.0, -985.0, -1217.0, 353.0, 255, 0, 0
L -985.0, -1217.0, 353.0, -977.0, -1241.0, 353.0, 255, 0, 0
L -977.0, -1241.0, 353.0, -993.0, -1270.0, 353.0, 255, 0, 0
L -993.0, -1270.0, 353.0, -998.0, -1293.0, 353.0, 255, 0, 0
L -998.0, -1293.0, 353.0, -1013.0, -1324.0, 353.0, 255, 0, 0
L -1013.0, -1324.0, 353.0, -1047.0, -1350.0, 353.0, 255, 0, 0
L -1047.0, -1350.0, 353.0, -1085.0, -1348.0, 353.0, 255, 0, 0
L -1085.0, -1348.0, 353.0, -1145.0, -1373.0, 353.0, 255, 0, 0
L -1145.0, -1373.0, 353.0, -1167.0, -1373.0, 353.0, 255, 0, 0
L -1167.0, -1373.0, 353.0, -1195.0, -1380.0, 353.0, 255, 0, 0
L -1195.0, -1380.0, 353.0, -1226.0, -1362.0, 353.0, 255, 0, 0
L -1226.0, -1362.0, 353.0, -1258.0, -1354.0, 353.0, 255, 0, 0
L -1258.0, -1354.0, 353.0, -1294.0, -1357.0, 353.0, 255, 0, 0
L -1294.0, -1357.0, 353.0, -1321.0, -1322.0, 353.0, 255, 0, 0
L -1321.0, -1322.0, 353.0, -1329.0, -1286.0, 353.0, 255, 0, 0
L -1329.0, -1286.0, 353.0, -1341.0, -1259.0, 353.0, 255, 0, 0
L -1341.0, -1259.0, 353.0, -1336.0, -1227.0, 353.0, 255, 0, 0
L -1336.0, -1227.0, 353.0, -1341.0, -1210.0, 353.0, 255, 0, 0
L -1341.0, -1210.0, 353.0, -1343.0, -1180.0, 353.0, 255, 0, 0
L -1343.0, -1180.0, 353.0, -1340.0, -1165.0, 353.0, 255, 0, 0
L -1340.0, -1165.0, 353.0, -1354.0, -1134.0, 353.0, 255, 0, 0
L -1354.0, -1134.0, 353.0, -1360.0, -1133.0, 371.0, 178, 102, 255
L -1360.0, -1133.0, 371.0, -1371.0, -1144.0, 371.0, 178, 102, 255
L -1371.0, -1144.0, 371.0, -1383.0, -1151.0, 371.0, 178, 102, 255
L -1383.0, -1151.0, 371.0, -1411.0, -1155.0, 371.0, 178, 102, 255
L -1411.0, -1155.0, 371.0, -1418.0, -1154.0, 371.0, 178, 102, 255
L -1418.0, -1154.0, 371.0, -1432.0, -1166.0, 371.0, 178, 102, 255
L -1432.0, -1166.0, 371.0, -1446.0, -1179.0, 371.0, 178, 102, 255
L -1446.0, -1179.0, 371.0, -1459.0, -1188.0, 371.0, 178, 102, 255
L -1459.0, -1188.0, 371.0, -1477.0, -1189.0, 371.0, 178, 102, 255
L -1477.0, -1189.0, 371.0, -1497.0, -1193.0, 371.0, 178, 102, 255
L -1497.0, -1193.0, 371.0, -1510.0, -1192.0, 371.0, 178, 102, 255
L -1510.0, -1192.0, 371.0, -1548.0, -1185.0, 371.0, 178, 102, 255
L -1548.0, -1185.0, 371.0, -1611.0, -1198.0, 371.0, 178, 102, 255
